point_id,ai_cost_usd,ai_cost_basis,ai_cost_date,human_cost_usd,human_cost_basis,evidence
reas-epoch-gpqa-qwen3thinking,0.0102136,list_price,2025-12-11,16.6162,reported_payment,"Epoch Inspect log, run 2025-12-11; summed sample usage in 106,848@1.2 +out 3,263,626@1.2 per M (fireworks sheet 2025-07-21); total $4.04 / 396 completed samples. Graders excluded. HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-qwenmax25,0.00435903,list_price,2025-04-01,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=qwen-max-2025-01-25, Benchmark=GPQA diamond: output 612.6465 tokens/question reported; input 273.8081 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 274@1.6 +out 613@6.4 per M (alibaba sheet 2025-01-28). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-qwenplus25,0.000522184,list_price,2025-04-07,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=qwen-plus-2025-01-25, Benchmark=GPQA diamond: output 343.8838 tokens/question reported; input 273.8081 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 274@0.4 +out 344@1.2 per M (alibaba sheet 2025-01-30). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-qwenturbo24,0.000137016,list_price,2025-04-07,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=qwen-turbo-2024-11-01, Benchmark=GPQA diamond: output 616.6263 tokens/question reported; input 273.8081 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 274@0.05 +out 617@0.2 per M (alibaba sheet 2024-11-15). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-qwq32b,0.0213447,list_price,2025-04-11,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=qwq-plus, Benchmark=GPQA diamond: output 8802.3737 tokens/question reported; input 273.8081 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 274@0.8 +out 8,802@2.4 per M (alibaba sheet 2025-03-06). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-r1,0.0167735,list_price,2025-05-26,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=DeepSeek-R1, Benchmark=GPQA diamond: output 7594.7273 tokens/question reported; input 256.5202 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 257@0.55 +out 7,595@2.19 per M (deepseek sheet 2025-01-20). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-r1distill70b,0.0224152,list_price,2025-03-10,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=DeepSeek-R1-Distill-Llama-70B, Benchmark=GPQA diamond: output 10937.8889 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@2.0 +out 10,938@2.0 per M (together sheet 2025-01-20). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-sonnet3,0.00782955,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=claude-3-sonnet-20240229, Benchmark=GPQA diamond: output 467.9646 tokens/question reported; input 270.0253 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@3.0 +out 468@15.0 per M (anthropic sheet 2024-03-04). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-sonnet35-0620,0.00711826,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=claude-3-5-sonnet-20240620, Benchmark=GPQA diamond: output 420.5455 tokens/question reported; input 270.0253 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@3.0 +out 421@15.0 per M (anthropic sheet 2024-06-20). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-sonnet35-1022,0.006118,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=claude-3-5-sonnet-20241022, Benchmark=GPQA diamond: output 353.9040 tokens/question reported; input 269.8131 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@3.0 +out 354@15.0 per M (anthropic sheet 2024-06-20). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-sonnet37,0.00968179,list_price,2025-02-24,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=claude-3-7-sonnet-20250219, Benchmark=GPQA diamond: output 591.4899 tokens/question reported; input 269.8131 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@3.0 +out 591@15.0 per M (anthropic sheet 2025-02-24). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-sonnet37-64k,0.196012,list_price,2025-02-24,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=claude-3-7-sonnet-20250219_64K, Benchmark=GPQA diamond: output 13013.4949 tokens/question reported; input 269.8131 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@3.0 +out 13,013@15.0 per M (anthropic sheet 2025-02-24). Date is the price-sheet date; the hub has since re-run this model/benchmark so the original run date is unknown. HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-sonnet46-32k,0.0910898,list_price,2026-02-20,16.6162,reported_payment,"Epoch Inspect log, run 2026-02-20; summed sample usage in 512,400@3.0 +out 9,516,604@15.0 per M (anthropic sheet 2026-02-17); total $144.29 / 1584 completed samples. Graders excluded. HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-tulu3-70b,0.00079985,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Llama-3.1-Tulu-3-70B-DPO, Benchmark=GPQA diamond: output 619.0152 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.9 +out 619@0.9 per M (together sheet 2024-11-21). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-v3,0.000206991,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=DeepSeek-V3, Benchmark=GPQA diamond: output 610.9949 tokens/question reported; input 256.5202 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 257@0.14 +out 611@0.28 per M (deepseek sheet 2024-12-26). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-v3-0324,0.0013483,list_price,2025-04-01,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=DeepSeek-V3-0324, Benchmark=GPQA diamond: output 1162.7677 tokens/question reported; input 256.5202 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 257@0.27 +out 1,163@1.1 per M (deepseek sheet 2025-02-09). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-wizardlm2,0.00159329,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=WizardLM-2-8x22B, Benchmark=GPQA diamond: output 1025.6414 tokens/question reported; input 302.1010 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 302@1.2 +out 1,026@1.2 per M (together sheet 2024-04-15). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-yi15-34b,0.000820444,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Yi-1.5-34B-Chat, Benchmark=GPQA diamond: output 732.0657 tokens/question reported; input 293.4899 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 293@0.8 +out 732@0.8 per M (together sheet 2023-11-23). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-yi34b,0.000499891,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Yi-34B-Chat, Benchmark=GPQA diamond: output 331.3737 tokens/question reported; input 293.4899 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 293@0.8 +out 331@0.8 per M (together sheet 2023-11-23). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-mathl5-claude2,0.00730656,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-2.0, Benchmark=MATH level 5: output 258.7734 tokens/question reported; input 136.9992 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 137@8.0 +out 259@24.0 per M (anthropic sheet 2023-07-11). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-dbrx,0.000930196,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=dbrx-instruct, Benchmark=MATH level 5: output 639.1707 tokens/question reported; input 135.9924 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@1.2 +out 639@1.2 per M (together sheet 2024-03-27). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-ds67b,0.000526703,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=deepseek-llm-67b-chat, Benchmark=MATH level 5: output 444.9751 tokens/question reported; input 140.2508 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 140@0.9 +out 445@0.9 per M (together sheet 2023-11-29). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gemini10pro,0.000535693,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.0-pro-001, Benchmark=MATH level 5: output 310.8391 tokens/question reported; input 138.8678 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 139@0.5 +out 311@1.5 per M (google sheet 2024-02-15). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gemini15flash1,0.000143989,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.5-flash-001, Benchmark=MATH level 5: output 445.2455 tokens/question reported; input 138.8678 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 139@0.075 +out 445@0.3 per M (google sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gemini15flash2,0.000184973,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.5-flash-002, Benchmark=MATH level 5: output 581.8603 tokens/question reported; input 138.8678 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 139@0.075 +out 582@0.3 per M (google sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gemini15pro1,0.00239992,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.5-pro-001, Benchmark=MATH level 5: output 445.2666 tokens/question reported; input 138.8678 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 139@1.25 +out 445@5.0 per M (google sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gemini15pro2,0.00303042,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.5-pro-002, Benchmark=MATH level 5: output 571.3678 tokens/question reported; input 138.8678 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 139@1.25 +out 571@5.0 per M (google sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gemini20flash,0.000377441,list_price,2025-02-06,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-2.0-flash-001, Benchmark=MATH level 5: output 908.8799 tokens/question reported; input 138.8927 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 139@0.1 +out 909@0.4 per M (google sheet 2025-02-05). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gemini20pro,,not_available,,,not_available,"Epoch output-length release, Identifier=gemini-2.0-pro-exp-02-05, Benchmark=MATH level 5; gemini-2.0-pro-exp-02-05 has no published per-token list price (open weights or never API-served) HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gemma2-27b,,not_available,,,not_available,"Epoch output-length release, Identifier=gemma-2-27b-it, Benchmark=MATH level 5; gemma-2-27b-it has no published per-token list price (open weights or never API-served) HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gemma2-9b,,not_available,,,not_available,"Epoch output-length release, Identifier=gemma-2-9b-it, Benchmark=MATH level 5; gemma-2-9b-it has no published per-token list price (open weights or never API-served) HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gemma3-27b,,not_available,,,not_available,"Epoch output-length release, Identifier=gemma-3-27b-it, Benchmark=MATH level 5; gemma-3-27b-it has no published per-token list price (open weights or never API-served) HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt35-0125,0.00051969,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-3.5-turbo-0125, Benchmark=MATH level 5: output 301.1292 tokens/question reported; input 135.9924 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@0.5 +out 301@1.5 per M (openai sheet 2024-01-25). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt35-1106,0.000787396,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-3.5-turbo-1106, Benchmark=MATH level 5: output 325.7017 tokens/question reported; input 135.9924 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@1.0 +out 326@2.0 per M (openai sheet 2023-11-06). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt4-0125,0.0263227,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4-0125-preview, Benchmark=MATH level 5: output 832.0937 tokens/question reported; input 135.9924 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@10.0 +out 832@30.0 per M (openai sheet 2023-11-06). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt4-0613,0.0250129,list_price,2024-06-06,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4-0613, Benchmark=MATH level 5: output 348.8860 tokens/question reported; input 135.9924 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@30.0 +out 349@60.0 per M (openai sheet 2023-03-14). Date is the price-sheet date: the run started 2025-01-27 but no retained sheet lists this model on that day, so the last published sheet (ending 2024-06-06) is applied. HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt4-1106,0.0243098,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4-1106-preview, Benchmark=MATH level 5: output 764.9970 tokens/question reported; input 135.9924 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@10.0 +out 765@30.0 per M (openai sheet 2023-11-06). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt41,0.0106683,list_price,2025-04-14,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4.1-2025-04-14, Benchmark=MATH level 5: output 1299.5642 tokens/question reported; input 135.9101 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@2.0 +out 1,300@8.0 per M (openai sheet 2025-04-14). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt41mini,0.00257107,list_price,2025-04-14,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4.1-mini-2025-04-14, Benchmark=MATH level 5: output 1572.9403 tokens/question reported; input 135.9101 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@0.4 +out 1,573@1.6 per M (openai sheet 2025-04-14). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt41nano,0.00064674,list_price,2025-04-14,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4.1-nano-2025-04-14, Benchmark=MATH level 5: output 1582.8731 tokens/question reported; input 135.9101 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@0.1 +out 1,583@0.4 per M (openai sheet 2025-04-14). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt45,0.137746,list_price,2025-02-28,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4.5-preview-2025-02-27, Benchmark=MATH level 5: output 850.3542 tokens/question reported; input 135.9101 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@75.0 +out 850@150.0 per M (openai sheet 2025-02-27). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt4o-0513,0.0107449,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-2024-05-13, Benchmark=MATH level 5: output 671.0219 tokens/question reported; input 135.9101 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@5.0 +out 671@15.0 per M (openai sheet 2024-05-13). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt4o-0806,0.00735812,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-2024-08-06, Benchmark=MATH level 5: output 701.8346 tokens/question reported; input 135.9101 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@2.5 +out 702@10.0 per M (openai sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt4o-1120,0.00825079,list_price,2025-02-05,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-2024-11-20, Benchmark=MATH level 5: output 791.1020 tokens/question reported; input 135.9101 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@2.5 +out 791@10.0 per M (openai sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt4omini,0.000509208,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-mini-2024-07-18, Benchmark=MATH level 5: output 814.7032 tokens/question reported; input 135.9101 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@0.15 +out 815@0.6 per M (openai sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-gpt4turbo,0.0198018,list_price,2025-02-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4-turbo-2024-04-09, Benchmark=MATH level 5: output 614.7281 tokens/question reported; input 135.9924 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@10.0 +out 615@30.0 per M (openai sheet 2023-11-06). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-grok2,0.0107512,list_price,2025-02-17,,not_available,"Epoch output-length release scatter_data.csv Identifier=grok-2-1212, Benchmark=MATH level 5: output 1048.2092 tokens/question reported; input 134.5755 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 135@2.0 +out 1,048@10.0 per M (xai sheet 2024-12-12). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-grok3,0.0426095,list_price,2025-04-10,,not_available,"Epoch output-length release scatter_data.csv Identifier=grok-3-beta, Benchmark=MATH level 5: output 2813.7160 tokens/question reported; input 134.5755 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 135@3.0 +out 2,814@15.0 per M (xai sheet 2025-04-09). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-grok3mini,0.00326212,list_price,2025-04-10,,not_available,"Epoch output-length release scatter_data.csv Identifier=grok-3-mini-beta_high, Benchmark=MATH level 5: output 6443.4992 tokens/question reported; input 134.5755 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 135@0.3 +out 6,443@0.5 per M (xai sheet 2025-04-09). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-haiku3,0.000535524,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-haiku-20240307, Benchmark=MATH level 5: output 401.0196 tokens/question reported; input 136.9992 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 137@0.25 +out 401@1.25 per M (anthropic sheet 2024-03-13). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-haiku35,0.00181954,list_price,2025-03-12,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-5-haiku-20241022, Benchmark=MATH level 5: output 427.4841 tokens/question reported; input 136.9992 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 137@0.8 +out 427@4.0 per M (anthropic sheet 2024-11-20). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-hermes70b,0.000431759,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=Hermes-2-Theta-Llama-3-70B, Benchmark=MATH level 5: output 343.7523 tokens/question reported; input 135.9796 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@0.9 +out 344@0.9 per M (together sheet 2024-06-20). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
