session_guid,harness,effort,environment,page_rhae_pct,config,model,game_id,api_score,levels_completed,level_count,actions,resets,state,level_scores,level_actions,level_baseline_actions,open_at,last_update
b63b2ad0-d614-4d6d-996f-ab329ba3610e,standard,medium,TU93,2.7,openai-gpt-6-astra-medium,gpt-6-astra,tu93-0768757b,2.695473251028807,2,9,260,46,GAME_OVER,"[111.41975308641976, 4.938271604938271, 0, 0, 0, 0, 0, 0, 0]","[18, 72, 170, 0, 0, 0, 0, 0, 0]","[19, 16, 34, 42, 123, 80, 14, 23, 111]",2026-08-31T11:36:13.151439Z,2026-08-31T11:56:14.925866Z
7da9dbc4-bdba-41ab-80ee-4e21752cbf1f,standard,low,TU93,2.2,openai-gpt-6-astra-low,gpt-6-astra,tu93-0768757b,2.2222222222222223,1,9,98,16,GAME_OVER,"[111.41975308641976, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 80, 0, 0, 0, 0, 0, 0, 0]","[19, 16, 34, 42, 123, 80, 14, 23, 111]",2026-08-31T12:16:28.996847Z,2026-08-31T12:23:18.47249Z
a1290ed7-7d1a-4779-ae2d-535ad65a4441,standard,none,TU93,2.2,openai-gpt-6-astra-none,gpt-6-astra,tu93-0768757b,2.2222222222222223,1,9,98,16,GAME_OVER,"[111.41975308641976, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 80, 0, 0, 0, 0, 0, 0, 0]","[19, 16, 34, 42, 123, 80, 14, 23, 111]",2026-08-31T13:11:06.440829Z,2026-08-31T13:19:40.665962Z
084397eb-e736-4cfa-bd64-0f73cc198e50,standard,max,BP35,2.2,openai-gpt-6-astra-max,gpt-6-astra,bp35-0a0ad940,2.2222222222222223,1,9,259,41,GAME_OVER,"[115, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 240, 0, 0, 0, 0, 0, 0, 0]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T09:52:48.4853Z,2026-08-31T13:10:48.155259Z
7edc7361-0b35-41e5-9a47-2383b984b7ad,standard,xhigh,BP35,2.2,openai-gpt-6-astra-xhigh,gpt-6-astra,bp35-0a0ad940,2.2222222222222223,1,9,258,53,GAME_OVER,"[115, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 240, 0, 0, 0, 0, 0, 0, 0]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T10:07:10.989326Z,2026-08-31T11:13:50.375955Z
9a6b1abf-3a47-4d62-8dce-5ad816accbbc,standard,high,BP35,2.2,openai-gpt-6-astra-high,gpt-6-astra,bp35-0a0ad940,2.2222222222222223,1,9,256,66,GAME_OVER,"[115, 0, 0, 0, 0, 0, 0, 0, 0]","[16, 240, 0, 0, 0, 0, 0, 0, 0]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T10:29:27.599188Z,2026-08-31T11:05:56.038765Z
b03f5783-dff5-4ac5-ae82-4e78df3391b4,standard,medium,BP35,2.2,openai-gpt-6-astra-medium,gpt-6-astra,bp35-0a0ad940,2.2222222222222223,1,9,261,75,GAME_OVER,"[100, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 240, 0, 0, 0, 0, 0, 0, 0]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T11:04:17.225111Z,2026-08-31T11:22:55.366868Z
1a07268b-bb2e-44fe-b868-7be0e087b5b8,standard,low,BP35,0.4,openai-gpt-6-astra-low,gpt-6-astra,bp35-0a0ad940,0.4253472222222222,1,9,288,79,GAME_OVER,"[19.140625, 0, 0, 0, 0, 0, 0, 0, 0]","[48, 240, 0, 0, 0, 0, 0, 0, 0]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T11:42:21.384931Z,2026-08-31T11:56:15.223104Z
93a28e61-a4fc-404f-bc9f-bf0524e02368,standard,none,BP35,1.9,openai-gpt-6-astra-none,gpt-6-astra,bp35-0a0ad940,1.8525519848771264,1,9,263,78,GAME_OVER,"[83.36483931947069, 0, 0, 0, 0, 0, 0, 0, 0]","[23, 240, 0, 0, 0, 0, 0, 0, 0]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T12:28:30.404112Z,2026-08-31T12:43:04.963693Z
86b31ba0-245b-44c1-8587-bf7782bc27f2,standard,max,G50T,0.0,openai-gpt-6-astra-max,gpt-6-astra,g50t-5849a774,0,0,7,390,2,GAME_OVER,"[0, 0, 0, 0, 0, 0, 0]","[390, 0, 0, 0, 0, 0, 0]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T09:56:32.068047Z,2026-08-31T13:36:58.572882Z
b602d7dc-a573-4690-9b8b-bd88be89e958,standard,xhigh,G50T,0.0,openai-gpt-6-astra-xhigh,gpt-6-astra,g50t-5849a774,0,0,7,390,2,GAME_OVER,"[0, 0, 0, 0, 0, 0, 0]","[390, 0, 0, 0, 0, 0, 0]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T10:08:43.661936Z,2026-08-31T11:38:27.031303Z
b47b66b2-7c25-463d-a94e-60847dc4cf65,standard,high,G50T,0.0,openai-gpt-6-astra-high,gpt-6-astra,g50t-5849a774,0,0,7,390,2,GAME_OVER,"[0, 0, 0, 0, 0, 0, 0]","[390, 0, 0, 0, 0, 0, 0]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T10:33:16.578124Z,2026-08-31T11:27:47.586623Z
9303f6f9-7017-4197-a4c5-bb9eab766629,standard,medium,G50T,0.0,openai-gpt-6-astra-medium,gpt-6-astra,g50t-5849a774,0,0,7,390,2,GAME_OVER,"[0, 0, 0, 0, 0, 0, 0]","[390, 0, 0, 0, 0, 0, 0]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T11:14:05.948055Z,2026-08-31T11:59:55.401011Z
ef83ed9e-adff-43b7-ab5d-22af643b1b93,standard,low,G50T,0.0,openai-gpt-6-astra-low,gpt-6-astra,g50t-5849a774,0,0,7,390,2,GAME_OVER,"[0, 0, 0, 0, 0, 0, 0]","[390, 0, 0, 0, 0, 0, 0]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T11:54:09.690662Z,2026-08-31T12:28:14.55086Z
de457e80-d562-469a-9f11-38f9be2a890b,standard,none,G50T,3.0,openai-gpt-6-astra-none,gpt-6-astra,g50t-5849a774,3.031612255365424,2,7,1637,10,GAME_OVER,"[70.34339229968784, 7.2708754252720205, 0, 0, 0, 0, 0]","[93, 649, 895, 0, 0, 0, 0]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T12:42:58.558423Z,2026-08-31T16:41:37.523936Z
ed09362c-eb47-41b8-bf46-2d275090be02,provider_adapter,max,AR25,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,ar25-0c556536,100,8,8,253,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[15, 11, 40, 22, 28, 53, 37, 47]","[32, 50, 75, 37, 89, 159, 233, 73]",2026-08-31T08:54:23.394238Z,2026-08-31T09:28:29.369536Z
bd69d0fb-a52c-4aca-b5dd-b6a966d38129,provider_adapter,xhigh,AR25,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,ar25-0c556536,100,8,8,254,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[15, 11, 40, 22, 29, 53, 37, 47]","[32, 50, 75, 37, 89, 159, 233, 73]",2026-08-31T08:54:56.02048Z,2026-08-31T09:26:33.378367Z
1550f0c9-c286-4e15-84f9-178c5c9f97ff,provider_adapter,high,AR25,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,ar25-0c556536,100,8,8,257,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[16, 11, 40, 22, 29, 53, 39, 47]","[32, 50, 75, 37, 89, 159, 233, 73]",2026-08-31T08:55:11.989056Z,2026-08-31T09:22:28.875487Z
462d54be-01f7-4826-a03c-8f2455307f1a,provider_adapter,medium,AR25,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,ar25-0c556536,100,8,8,262,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[15, 12, 40, 22, 34, 55, 37, 47]","[32, 50, 75, 37, 89, 159, 233, 73]",2026-08-31T09:07:45.524459Z,2026-08-31T09:30:28.23914Z
f4256003-e109-45fc-9a31-f5ae26e37b65,provider_adapter,low,AR25,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,ar25-0c556536,100,8,8,256,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[16, 13, 40, 22, 28, 53, 37, 47]","[32, 50, 75, 37, 89, 159, 233, 73]",2026-08-31T09:20:25.979376Z,2026-08-31T09:41:38.698057Z
c91c5f20-b946-4422-8760-a0776bfbafe8,provider_adapter,none,AR25,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,ar25-0c556536,100,8,8,256,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[16, 13, 40, 22, 28, 53, 37, 47]","[32, 50, 75, 37, 89, 159, 233, 73]",2026-08-31T09:35:52.235292Z,2026-08-31T09:56:14.638567Z
b02b9920-372b-43c9-8eef-58b76704664f,provider_adapter,max,BP35,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,bp35-0a0ad940,100,9,9,430,4,WIN,"[115, 115, 115, 115, 113.3194588969823, 77.22681359044995, 115, 115, 115]","[15, 40, 34, 23, 31, 99, 54, 53, 81]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T08:54:23.465051Z,2026-08-31T14:07:16.203132Z
fba84e93-4690-4322-9b54-7fe6fb33b4a5,provider_adapter,xhigh,BP35,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,bp35-0a0ad940,100,9,9,479,5,WIN,"[115, 115, 115, 115, 113.3194588969823, 74.19860797960985, 115, 115, 115]","[17, 40, 34, 23, 31, 101, 55, 64, 114]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T08:54:57.967073Z,2026-08-31T14:41:31.863867Z
fbab92cd-0b28-4d8d-88f6-83a54b7aacfb,provider_adapter,high,BP35,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,bp35-0a0ad940,100,9,9,488,5,WIN,"[115, 115, 115, 115, 113.3194588969823, 71.34508436233385, 115, 115, 115]","[15, 40, 34, 23, 31, 103, 57, 71, 114]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T22:24:01.357509Z,2026-09-01T02:07:10.928201Z
9c375d66-42ea-476f-b7ff-52f4634649be,provider_adapter,medium,BP35,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,bp35-0a0ad940,100,9,9,458,5,WIN,"[115, 115, 115, 115, 113.3194588969823, 64.89197530864197, 115, 115, 115]","[15, 40, 34, 23, 31, 108, 65, 63, 79]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T21:57:58.137351Z,2026-09-01T02:48:51.342645Z
041c99f2-f842-4166-8f6b-3922da331f40,provider_adapter,low,BP35,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,bp35-0a0ad940,100,9,9,516,7,WIN,"[115, 51.325462241033634, 115, 115, 113.3194588969823, 115, 115, 115, 115]","[16, 67, 34, 23, 31, 80, 79, 67, 119]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T09:20:58.780031Z,2026-08-31T15:01:54.219341Z
d8365ade-f299-490c-a44e-62a0f8e04778,provider_adapter,none,BP35,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,bp35-0a0ad940,100,9,9,470,6,WIN,"[115, 104.30058850158441, 115, 111.41975308641976, 106.34765625, 115, 115, 115, 115]","[16, 47, 34, 36, 32, 53, 59, 63, 130]","[21, 48, 44, 38, 33, 87, 86, 131, 163]",2026-08-31T09:36:13.753153Z,2026-08-31T16:31:06.307036Z
f4cac4df-b688-49e1-8cef-02935d9ef885,provider_adapter,max,CD82,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,cd82-fb555c5d,100,6,6,84,1,WIN,"[115, 115, 115, 115, 115, 115]","[18, 6, 17, 14, 13, 16]","[55, 8, 41, 21, 23, 23]",2026-08-31T08:54:24.007165Z,2026-08-31T09:09:24.103984Z
986f47a5-6a1a-4ad8-a652-1a7ccfa8590f,provider_adapter,xhigh,CD82,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,cd82-fb555c5d,100,6,6,85,1,WIN,"[115, 115, 115, 115, 115, 115]","[15, 6, 18, 14, 16, 16]","[55, 8, 41, 21, 23, 23]",2026-08-31T08:54:55.508756Z,2026-08-31T09:07:04.25176Z
fdc50b7b-de6f-4838-9e05-10ee63bf9725,provider_adapter,high,CD82,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,cd82-fb555c5d,100,6,6,83,1,WIN,"[115, 115, 115, 115, 115, 115]","[17, 6, 17, 14, 13, 16]","[55, 8, 41, 21, 23, 23]",2026-08-31T08:55:13.788842Z,2026-08-31T09:07:31.973721Z
78d04491-0f9f-44a5-ab3e-27d6604693be,provider_adapter,medium,CD82,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,cd82-fb555c5d,100,6,6,101,1,WIN,"[115, 115, 115, 115, 115, 115]","[28, 6, 21, 14, 16, 16]","[55, 8, 41, 21, 23, 23]",2026-08-31T09:07:47.158423Z,2026-08-31T09:17:54.369194Z
2a55a93a-601b-4143-b50f-1d45a4540bed,provider_adapter,low,CD82,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,cd82-fb555c5d,100,6,6,96,0,WIN,"[115, 115, 115, 115, 115, 115]","[22, 6, 20, 16, 16, 16]","[55, 8, 41, 21, 23, 23]",2026-08-31T09:21:06.494947Z,2026-08-31T09:33:47.666457Z
6cc667a8-fab4-4377-94d9-727eb2d90d54,provider_adapter,none,CD82,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,cd82-fb555c5d,100,6,6,98,0,WIN,"[115, 115, 115, 115, 115, 115]","[27, 6, 19, 14, 16, 16]","[55, 8, 41, 21, 23, 23]",2026-08-31T09:36:54.056044Z,2026-08-31T09:46:53.907645Z
f6296e32-d4b0-4068-9bb0-3be64b8afef5,provider_adapter,max,CN04,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,cn04-2fe56bfb,100,6,6,217,0,WIN,"[115, 115, 115, 115, 115, 115]","[15, 30, 21, 30, 80, 41]","[29, 54, 85, 300, 208, 113]",2026-08-31T08:54:23.958544Z,2026-08-31T09:31:20.288086Z
4baeae63-1b67-43f3-ba21-e8f5a84c5705,provider_adapter,xhigh,CN04,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,cn04-2fe56bfb,100,6,6,208,0,WIN,"[115, 115, 115, 115, 115, 115]","[17, 29, 24, 38, 59, 41]","[29, 54, 85, 300, 208, 113]",2026-08-31T08:54:56.468162Z,2026-08-31T09:25:04.717906Z
561e2291-8cb7-45e1-ab12-97989ca03b0a,provider_adapter,high,CN04,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,cn04-2fe56bfb,100,6,6,215,0,WIN,"[115, 115, 115, 115, 115, 115]","[15, 29, 24, 38, 68, 41]","[29, 54, 85, 300, 208, 113]",2026-08-31T08:55:11.985453Z,2026-08-31T09:20:05.994295Z
8c166c01-2055-4d35-8b25-f15abee0bb22,provider_adapter,medium,CN04,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,cn04-2fe56bfb,100,6,6,236,0,WIN,"[115, 115, 115, 115, 115, 115]","[16, 31, 32, 38, 80, 39]","[29, 54, 85, 300, 208, 113]",2026-08-31T09:09:38.933269Z,2026-08-31T09:36:35.084275Z
5f15a677-5416-4fcd-8b37-88423fd3e572,provider_adapter,low,CN04,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,cn04-2fe56bfb,100,6,6,234,0,WIN,"[115, 115, 115, 115, 115, 115]","[20, 29, 26, 38, 82, 39]","[29, 54, 85, 300, 208, 113]",2026-08-31T09:21:43.789256Z,2026-08-31T09:44:54.652293Z
a6e1c267-af45-43b2-b7f1-cc3cc4760c17,provider_adapter,none,CN04,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,cn04-2fe56bfb,100,6,6,226,0,WIN,"[115, 115, 115, 115, 115, 115]","[13, 29, 24, 42, 76, 42]","[29, 54, 85, 300, 208, 113]",2026-08-31T09:37:06.45436Z,2026-08-31T09:59:45.732601Z
eb980b49-c92d-4fdd-b5a0-ff2aa8254cb9,provider_adapter,max,DC22,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,dc22-fdcac232,100,6,6,434,0,WIN,"[115, 115, 115, 115, 115, 115]","[24, 43, 45, 64, 112, 146]","[59, 102, 67, 98, 324, 578]",2026-08-31T08:54:26.73785Z,2026-08-31T09:57:51.62959Z
315c0336-5b72-4d09-b58d-cb07e825bb15,provider_adapter,xhigh,DC22,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,dc22-fdcac232,100,6,6,431,0,WIN,"[115, 115, 115, 115, 115, 115]","[21, 42, 45, 63, 113, 147]","[59, 102, 67, 98, 324, 578]",2026-08-31T08:54:55.566659Z,2026-08-31T10:06:23.368854Z
b436a14c-e9c5-43f3-b41d-721ccf59519a,provider_adapter,high,DC22,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,dc22-fdcac232,100,6,6,442,0,WIN,"[115, 115, 115, 115, 115, 115]","[24, 42, 45, 63, 119, 149]","[59, 102, 67, 98, 324, 578]",2026-08-31T08:55:12.367885Z,2026-08-31T09:58:58.637445Z
46cd6101-f7ff-424b-8566-05d211dd3494,provider_adapter,medium,DC22,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,dc22-fdcac232,100,6,6,444,0,WIN,"[115, 115, 115, 115, 115, 115]","[22, 42, 45, 63, 123, 149]","[59, 102, 67, 98, 324, 578]",2026-08-31T09:10:59.134699Z,2026-08-31T10:11:05.271094Z
44a00dfa-5ef8-4f66-a90c-b93a7df4ffd3,provider_adapter,low,DC22,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,dc22-fdcac232,100,6,6,445,0,WIN,"[115, 115, 115, 115, 115, 115]","[23, 42, 45, 63, 112, 160]","[59, 102, 67, 98, 324, 578]",2026-08-31T09:21:50.557646Z,2026-08-31T10:10:44.602151Z
bdc2e872-cff8-4890-b760-b1e8bc60072a,provider_adapter,none,DC22,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,dc22-fdcac232,100,6,6,479,0,WIN,"[115, 115, 115, 115, 115, 115]","[24, 55, 45, 63, 127, 165]","[59, 102, 67, 98, 324, 578]",2026-08-31T21:23:56.953226Z,2026-08-31T22:34:47.981487Z
31df82b6-0491-45fc-abbd-c8ed5310d8c9,provider_adapter,max,FT09,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,ft09-0d8bbf25,100,6,6,75,0,WIN,"[115, 115, 115, 115, 115, 115]","[4, 7, 14, 16, 21, 13]","[43, 12, 23, 28, 65, 37]",2026-08-31T08:54:43.624617Z,2026-08-31T09:05:51.647968Z
d4798c8e-44cc-465a-9402-65ace8406a77,provider_adapter,xhigh,FT09,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,ft09-0d8bbf25,100,6,6,75,0,WIN,"[115, 115, 115, 115, 115, 115]","[4, 7, 14, 16, 21, 13]","[43, 12, 23, 28, 65, 37]",2026-08-31T08:54:57.820636Z,2026-08-31T09:03:26.471297Z
2c5fd75d-92c9-4f37-80d9-bc6004885c9a,provider_adapter,high,FT09,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,ft09-0d8bbf25,100,6,6,75,0,WIN,"[115, 115, 115, 115, 115, 115]","[4, 7, 14, 16, 21, 13]","[43, 12, 23, 28, 65, 37]",2026-08-31T08:55:12.309156Z,2026-08-31T09:03:56.37399Z
cdcf11dc-9d61-4422-8298-2e9ace8998c9,provider_adapter,medium,FT09,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,ft09-0d8bbf25,100,6,6,75,0,WIN,"[115, 115, 115, 115, 115, 115]","[4, 7, 14, 16, 21, 13]","[43, 12, 23, 28, 65, 37]",2026-08-31T09:11:43.879071Z,2026-08-31T09:18:36.07763Z
bfbccce1-0b96-4d83-b714-2d6c2dac39da,provider_adapter,low,FT09,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,ft09-0d8bbf25,100,6,6,77,0,WIN,"[115, 115, 115, 115, 115, 115]","[4, 7, 14, 16, 21, 15]","[43, 12, 23, 28, 65, 37]",2026-08-31T09:22:02.044884Z,2026-08-31T09:29:03.211665Z
5f6f2c7d-e6f6-4acf-8eff-b62bebc6f330,provider_adapter,none,FT09,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,ft09-0d8bbf25,100,6,6,89,0,WIN,"[115, 32.6530612244898, 115, 115, 115, 115]","[4, 21, 14, 16, 21, 13]","[43, 12, 23, 28, 65, 37]",2026-08-31T09:38:07.676481Z,2026-08-31T09:45:13.080196Z
b93ce848-16a9-4930-994b-871dd64ed93d,provider_adapter,max,G50T,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,g50t-5849a774,100,7,7,290,0,WIN,"[115, 115, 115, 115, 115, 115, 115]","[21, 31, 65, 31, 50, 49, 43]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T08:54:25.661842Z,2026-08-31T10:45:34.499724Z
a963b788-c15d-4932-85a8-1c329b83bcbf,provider_adapter,xhigh,G50T,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,g50t-5849a774,100,7,7,299,1,WIN,"[115, 115, 115, 115, 115, 115, 115]","[24, 31, 69, 31, 52, 49, 43]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T08:54:54.812361Z,2026-08-31T10:31:11.581399Z
9ab081d6-34d8-4769-bdce-968b829f1091,provider_adapter,high,G50T,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,g50t-5849a774,100,7,7,296,1,WIN,"[115, 115, 115, 115, 115, 115, 115]","[24, 31, 64, 31, 50, 50, 46]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T08:55:16.921736Z,2026-08-31T10:07:38.196059Z
36628ac1-f066-4b21-a1c9-17b04fdbed07,provider_adapter,medium,G50T,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,g50t-5849a774,100,7,7,289,0,WIN,"[115, 115, 115, 115, 115, 115, 115]","[17, 31, 68, 31, 50, 49, 43]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T09:12:28.387471Z,2026-08-31T10:39:43.059997Z
2e430d6b-cbe7-403f-a755-c2593bdd8fb7,provider_adapter,low,G50T,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,g50t-5849a774,100,7,7,313,1,WIN,"[115, 115, 115, 115, 115, 69.01775147928994, 115]","[25, 31, 68, 31, 50, 65, 43]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T09:22:46.387394Z,2026-08-31T10:52:00.341967Z
fec5b6d4-edd4-4323-b4df-6461275792fb,provider_adapter,none,G50T,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,g50t-5849a774,100,7,7,350,2,WIN,"[115, 115, 115, 115, 115, 115, 115]","[39, 31, 64, 72, 50, 49, 45]","[78, 175, 179, 230, 96, 54, 67]",2026-08-31T09:38:46.086564Z,2026-08-31T11:14:49.532392Z
a20bebda-f97c-4a72-940f-de03dae1833b,provider_adapter,max,KA59,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,ka59-38d34dbb,100,7,7,303,0,WIN,"[115, 115, 115, 115, 115, 115, 115]","[24, 45, 34, 40, 20, 46, 94]","[28, 109, 51, 51, 33, 132, 326]",2026-08-31T08:54:26.383707Z,2026-08-31T09:43:57.557378Z
15ab9b74-30b8-4823-9a03-04713afeae56,provider_adapter,xhigh,KA59,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,ka59-38d34dbb,100,7,7,327,1,WIN,"[115, 115, 115, 115, 115, 115, 115]","[25, 48, 34, 42, 20, 46, 112]","[28, 109, 51, 51, 33, 132, 326]",2026-08-31T08:54:58.258884Z,2026-08-31T09:53:40.087387Z
a6e15bfa-590a-4053-b5dc-b11e7b8b1cb4,provider_adapter,high,KA59,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,ka59-38d34dbb,100,7,7,339,1,WIN,"[115, 115, 115, 115, 115, 115, 115]","[24, 52, 33, 41, 20, 70, 99]","[28, 109, 51, 51, 33, 132, 326]",2026-08-31T08:55:12.148388Z,2026-08-31T09:45:18.490414Z
aadfbd3e-bcf5-4261-8d5a-e294cdb74607,provider_adapter,medium,KA59,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,ka59-38d34dbb,100,7,7,334,0,WIN,"[67.82006920415225, 115, 115, 115, 115, 115, 115]","[34, 51, 33, 44, 20, 52, 100]","[28, 109, 51, 51, 33, 132, 326]",2026-08-31T09:13:23.69793Z,2026-08-31T09:52:24.705501Z
d5f4ba11-f392-4671-9cd8-0328a79e3192,provider_adapter,low,KA59,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,ka59-38d34dbb,100,7,7,332,0,WIN,"[115, 115, 115, 115, 115, 115, 115]","[26, 54, 33, 47, 20, 52, 100]","[28, 109, 51, 51, 33, 132, 326]",2026-08-31T09:22:52.185642Z,2026-08-31T10:01:24.01759Z
d48f722e-b46e-4c00-b03e-efd2866200fc,provider_adapter,none,KA59,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,ka59-38d34dbb,100,7,7,325,0,WIN,"[87.11111111111111, 115, 115, 115, 115, 115, 115]","[30, 50, 36, 40, 20, 52, 97]","[28, 109, 51, 51, 33, 132, 326]",2026-08-31T09:39:14.313032Z,2026-08-31T10:13:23.306086Z
248b7fbd-5f82-40bd-af6d-ff811283526a,provider_adapter,max,LF52,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,lf52-271a04aa,100,10,10,738,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115, 115]","[10, 52, 47, 50, 89, 91, 144, 70, 112, 73]","[32, 81, 60, 71, 205, 148, 244, 109, 164, 225]",2026-08-31T08:54:26.208608Z,2026-08-31T18:25:29.780573Z
5030af9e-f277-4db9-afe2-1a315ff4e9f8,provider_adapter,xhigh,LF52,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,lf52-271a04aa,100,10,10,716,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115, 115]","[8, 41, 46, 50, 90, 91, 145, 68, 111, 66]","[32, 81, 60, 71, 205, 148, 244, 109, 164, 225]",2026-08-31T08:54:57.253628Z,2026-08-31T11:37:53.103697Z
e1ef8feb-5393-4a69-9780-b6f7ef48ba93,provider_adapter,high,LF52,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,lf52-271a04aa,100,10,10,770,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115, 115]","[8, 37, 46, 56, 92, 91, 145, 68, 117, 110]","[32, 81, 60, 71, 205, 148, 244, 109, 164, 225]",2026-08-31T08:55:12.592172Z,2026-08-31T17:29:57.207325Z
