point_id,file,model_id,ai_cost_usd,ai_cost_basis,ai_cost_date,human_cost_usd,human_cost_basis,price_rows_used,evidence_note,derivation
game-balrog-crafter-mistralnemo,excluded.csv,mistral-nemo-2407,,not_available,,,not_available,,research/balrog.md,"BALROG ran this open-weight model on its own vLLM or NVIDIA NIM endpoint (research/balrog.md: the twelve vLLM, NIM and xAI rows), so no per-token charge exists."
game-balrog-crafter-llama33-70b,excluded.csv,llama-3.3-70b-instruct,,not_available,,,not_available,,research/balrog.md,"BALROG ran this open-weight model on its own vLLM or NVIDIA NIM endpoint (research/balrog.md: the twelve vLLM, NIM and xAI rows), so no per-token charge exists."
game-balrog-crafter-phi4,excluded.csv,phi-4,,not_available,,,not_available,,research/balrog.md,"BALROG ran this open-weight model on its own vLLM or NVIDIA NIM endpoint (research/balrog.md: the twelve vLLM, NIM and xAI rows), so no per-token charge exists."
game-balrog-crafter-r1distillqwen32b,excluded.csv,deepseek-r1-distill-qwen-32b,,not_available,,,not_available,,research/balrog.md,"BALROG ran this open-weight model on its own vLLM or NVIDIA NIM endpoint (research/balrog.md: the twelve vLLM, NIM and xAI rows), so no per-token charge exists."
game-balrog-crafter-grok3,excluded.csv,grok-3-beta,0.891722,list_price,2025-04-25,,not_available,"list-prices.csv grok-3-beta / xai / 2025-04-09..open : in 3, cached -, write -, out 15",research/balrog.md,"crafter_summary.json totals over 10 episodes priced at list and divided by 10: input 2945986 (gross; no cache_control, cache_icl False, shared prefix below the automatic-cache threshold), output 5284."
game-balrog-crafter-claudehaiku45,excluded.csv,claude-haiku-4-5,0.442795,list_price,2026-02-24,,not_available,"list-prices.csv claude-haiku-4-5 / anthropic / 2025-10-15..open : in 1, cached 0.1, write 1.25, out 5",research/balrog.md,"crafter_summary.json totals over 10 episodes priced at list and divided by 10: input 4370694 (gross; no cache_control, cache_icl False, shared prefix below the automatic-cache threshold), output 11452."
game-chess-move-arena-o3,points.csv,o3-2025-04-16,0.077,reported,2025-08-21,,not_available,,research/game-arena.md,"Kaggle Game Arena leaderboard Avg. Cost/Turn = 7.7 cents, the board operator's own per-turn cost, same unit and statistic as compute_flops."
game-chess-move-arena-gpt5,points.csv,gpt-5,0.1217,reported,2025-09-24,,not_available,,research/game-arena.md,"Kaggle Game Arena leaderboard Avg. Cost/Turn = 12.17 cents, the board operator's own per-turn cost, same unit and statistic as compute_flops."
game-chess-move-arena-grok4,points.csv,grok-4,0.335,reported,2025-08-21,,not_available,,research/game-arena.md,"Kaggle Game Arena leaderboard Avg. Cost/Turn = 33.5 cents, the board operator's own per-turn cost, same unit and statistic as compute_flops."
game-chess-move-arena-gemini25pro,points.csv,gemini-2.5-pro,0.041,reported,2025-08-21,,not_available,,research/game-arena.md,"Kaggle Game Arena leaderboard Avg. Cost/Turn = 4.1 cents, the board operator's own per-turn cost, same unit and statistic as compute_flops."
game-chess-move-arena-o4mini,points.csv,o4-mini-2025-04-16,0.04,reported,2025-08-21,,not_available,,research/game-arena.md,"Kaggle Game Arena leaderboard Avg. Cost/Turn = 4 cents, the board operator's own per-turn cost, same unit and statistic as compute_flops."
game-chess-move-arena-gpt41,points.csv,gpt-4.1-2025-04-14,0.006,reported,2025-08-21,,not_available,,research/game-arena.md,"Kaggle Game Arena leaderboard Avg. Cost/Turn = 0.6 cents, the board operator's own per-turn cost, same unit and statistic as compute_flops."
game-chess-move-arena-sonnet4,points.csv,claude-sonnet-4,0.156,reported,2025-08-21,,not_available,,research/game-arena.md,"Kaggle Game Arena leaderboard Avg. Cost/Turn = 15.6 cents, the board operator's own per-turn cost, same unit and statistic as compute_flops."
game-chess-move-arena-opus4,points.csv,claude-opus-4,0.245,reported,2025-08-21,,not_available,,research/game-arena.md,"Kaggle Game Arena leaderboard Avg. Cost/Turn = 24.5 cents, the board operator's own per-turn cost, same unit and statistic as compute_flops."
game-chess-move-arena-r1,points.csv,deepseek-r1-0528,0.095,reported,2025-08-21,,not_available,,research/game-arena.md,"Kaggle Game Arena leaderboard Avg. Cost/Turn = 9.5 cents, the board operator's own per-turn cost, same unit and statistic as compute_flops."
agen-mirrorcode-gotree-py-opus46,points.csv,claude-opus-4-6,194.13,list_price,2026-03-29,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 1 episode(s), priced at list and averaged: input 2188416, cache write 2411220 (Anthropic 5-minute TTL rate), cache read 274276243, output 1239174. Date from run directory timestamp."
agen-mirrorcode-cal-c-opus46,points.csv,claude-opus-4-6,31.4201,list_price,2026-03-31,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 1 episode(s), priced at list and averaged: input 196514, cache write 353590 (Anthropic 5-minute TTL rate), cache read 44278441, output 243536. Date from March 2026 run window (eval-set name ben-202603 / Epoch April 2026 preliminary report); day not published."
agen-mirrorcode-cal-py-opus46,points.csv,claude-opus-4-6,32.0128,list_price,2026-03-31,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 1 episode(s), priced at list and averaged: input 191567, cache write 344543 (Anthropic 5-minute TTL rate), cache read 47339989, output 209262. Date from March 2026 run window (eval-set name ben-202603 / Epoch April 2026 preliminary report); day not published."
agen-mirrorcode-cal-rust-opus46,points.csv,claude-opus-4-6,32.8602,list_price,2026-03-31,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 1 episode(s), priced at list and averaged: input 386879, cache write 532132 (Anthropic 5-minute TTL rate), cache read 39865476, output 306689. Date from March 2026 run window (eval-set name ben-202603 / Epoch April 2026 preliminary report); day not published."
agen-mirrorcode-choose-c-opus46,points.csv,claude-opus-4-6,14.7646,list_price,2026-03-31,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 1 episode(s), priced at list and averaged: input 7612, cache write 163161 (Anthropic 5-minute TTL rate), cache read 22287564, output 102519. Date from March 2026 run window (eval-set name ben-202603 / Epoch April 2026 preliminary report); day not published."
agen-mirrorcode-choose-py-opus46,points.csv,claude-opus-4-6,20.939,list_price,2026-03-31,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 1 episode(s), priced at list and averaged: input 196110, cache write 270389 (Anthropic 5-minute TTL rate), cache read 26766007, output 195422. Date from March 2026 run window (eval-set name ben-202603 / Epoch April 2026 preliminary report); day not published."
agen-mirrorcode-choose-rust-opus46,points.csv,claude-opus-4-6,11.1908,list_price,2026-03-31,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 1 episode(s), priced at list and averaged: input 4292, cache write 173808 (Anthropic 5-minute TTL rate), cache read 13879881, output 125725. Date from March 2026 run window (eval-set name ben-202603 / Epoch April 2026 preliminary report); day not published."
agen-mirrorcode-gotree-py-opus45,points.csv,claude-opus-4-5,75.189,list_price,2026-03-30,,not_available,"list-prices.csv claude-opus-4-5 / anthropic / 2025-11-24..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 3 episode(s), priced at list and averaged: input 962659, cache write 14941172 (Anthropic 5-minute TTL rate), cache read 220932093, output 676209. Date from run directory timestamp."
agen-mirrorcode-gotree-py-opus4,excluded.csv,claude-opus-4,19.843,list_price,2026-03-30,,not_available,"list-prices.csv claude-opus-4 / anthropic / 2025-05-22..open : in 15, cached 1.5, write 18.75, out 75",research/mirrorcode.md,"info.json model_usage over 3 episode(s), priced at list and averaged: input 336, cache write 641213 (Anthropic 5-minute TTL rate), cache read 22978706, output 173777. Date from run directory timestamp."
agen-mirrorcode-gotree-py-opus41,excluded.csv,claude-opus-4-1,16.721,list_price,2026-03-30,,not_available,"list-prices.csv claude-opus-4-1 / anthropic / 2025-05-22..open : in 15, cached 1.5, write 18.75, out 75",research/mirrorcode.md,"info.json model_usage over 3 episode(s), priced at list and averaged: input 391, cache write 759684 (Anthropic 5-minute TTL rate), cache read 16574453, output 147350. Date from run directory timestamp."
agen-mirrorcode-pkl-c-opus46,excluded.csv,claude-opus-4-6,576.663,list_price,2026-03-31,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 1 episode(s), priced at list and averaged: input 5616323, cache write 5933482 (Anthropic 5-minute TTL rate), cache read 887425696, output 2711388. Date from March 2026 run window (eval-set name ben-202603 / Epoch April 2026 preliminary report); day not published."
agen-mirrorcode-pkl-py-opus46,excluded.csv,claude-opus-4-6,378.239,list_price,2026-03-31,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 1 episode(s), priced at list and averaged: input 3424743, cache write 3767119 (Anthropic 5-minute TTL rate), cache read 595250006, output 1597816. Date from March 2026 run window (eval-set name ben-202603 / Epoch April 2026 preliminary report); day not published."
agen-mirrorcode-pkl-rust-opus46,excluded.csv,claude-opus-4-6,557.296,list_price,2026-03-31,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/mirrorcode.md,"info.json model_usage over 1 episode(s), priced at list and averaged: input 4886910, cache write 5091186 (Anthropic 5-minute TTL rate), cache read 891499670, output 2211682. Date from March 2026 run window (eval-set name ben-202603 / Epoch April 2026 preliminary report); day not published."
agen-lumen-d1-gemini31pro,points.csv,gemini-3.1-pro-preview,26.1,reported,2026-03-29,,not_available,,research/lumen.md,"LUMEN Table 3 total for D1 ($26.10), the paper's own per-review bill over all six phases; same unit as compute_flops (one complete run). Date is the paper's dateline for its ""March 2026 model versions/pricing"" run window."
agen-lumen-d2-gemini31pro,points.csv,gemini-3.1-pro-preview,22.51,reported,2026-03-29,,not_available,,research/lumen.md,"LUMEN Table 3 total for D2 ($22.51), the paper's own per-review bill over all six phases; same unit as compute_flops (one complete run). Date is the paper's dateline for its ""March 2026 model versions/pricing"" run window."
agen-lumen-d3-gemini31pro,points.csv,gemini-3.1-pro-preview,19.51,reported,2026-03-29,,not_available,,research/lumen.md,"LUMEN Table 3 total for D3 ($19.51), the paper's own per-review bill over all six phases; same unit as compute_flops (one complete run). Date is the paper's dateline for its ""March 2026 model versions/pricing"" run window."
agen-lumen-d4-gemini31pro,points.csv,gemini-3.1-pro-preview,22.65,reported,2026-03-29,,not_available,,research/lumen.md,"LUMEN Table 3 total for D4 ($22.65), the paper's own per-review bill over all six phases; same unit as compute_flops (one complete run). Date is the paper's dateline for its ""March 2026 model versions/pricing"" run window."
agen-lumen-d5-gemini31pro,points.csv,gemini-3.1-pro-preview,29.04,reported,2026-03-29,,not_available,,research/lumen.md,"LUMEN Table 3 total for D5 ($29.04), the paper's own per-review bill over all six phases; same unit as compute_flops (one complete run). Date is the paper's dateline for its ""March 2026 model versions/pricing"" run window."
work-apex-agents-kimik3,points.csv,kimi-k3,2.14946,list_price,2026-09-13,,not_available,"list-prices.csv kimi-k3 / moonshot / 2026-07-16..open : in 3, cached 0.3, write -, out 15",research/apex-agents.md,"Artificial Analysis canonicalEvalTokenCounts for apexAgents divided by 452 tasks: input 618196 (gross; cacheableInput is null for this benchmark so no cache split is observed and the whole input counter is priced at the gross input rate, an upper bound), answer+reasoning 19658 at the output rate. Run date not published; priced at the retrieval-date sheet."
work-apex-agents-gpt55,points.csv,gpt-5-5,3.11135,list_price,2026-09-13,,not_available,"list-prices.csv gpt-5-5 / openai / 2026-04-23..open : in 5, cached 0.5, write -, out 30",research/apex-agents.md,"Artificial Analysis canonicalEvalTokenCounts for apexAgents divided by 452 tasks: input 559044 (gross; cacheableInput is null for this benchmark so no cache split is observed and the whole input counter is priced at the gross input rate, an upper bound), answer+reasoning 10538 at the output rate. Run date not published; priced at the retrieval-date sheet."
work-apex-agents-glm52,points.csv,glm-5.2,1.58731,list_price,2026-09-13,,not_available,"list-prices.csv glm-5.2 / zai / 2026-06-16..open : in 1.4, cached 0.26, write -, out 4.4",research/apex-agents.md,"Artificial Analysis canonicalEvalTokenCounts for apexAgents divided by 452 tasks: input 922412 (gross; cacheableInput is null for this benchmark so no cache split is observed and the whole input counter is priced at the gross input rate, an upper bound), answer+reasoning 67258 at the output rate. Run date not published; priced at the retrieval-date sheet."
work-apex-agents-gpt54,points.csv,gpt-5.4-2026-03-05,2.45485,list_price,2026-09-13,,not_available,"list-prices.csv gpt-5.4-2026-03-05 / openai / 2026-03-05..open : in 2.5, cached 0.25, write -, out 15",research/apex-agents.md,"Artificial Analysis canonicalEvalTokenCounts for apexAgents divided by 452 tasks: input 776710 (gross; cacheableInput is null for this benchmark so no cache split is observed and the whole input counter is priced at the gross input rate, an upper bound), answer+reasoning 34205 at the output rate. Run date not published; priced at the retrieval-date sheet."
work-apex-agents-opus46,points.csv,claude-opus-4-6,3.32139,list_price,2026-09-13,,not_available,"list-prices.csv claude-opus-4-6 / anthropic / 2026-02-05..open : in 5, cached 0.5, write 6.25, out 25",research/apex-agents.md,"Artificial Analysis canonicalEvalTokenCounts for apexAgents divided by 452 tasks: input 565079 (gross; cacheableInput is null for this benchmark so no cache split is observed and the whole input counter is priced at the gross input rate, an upper bound), answer+reasoning 19840 at the output rate. Run date not published; priced at the retrieval-date sheet."
work-apex-agents-gemini35flash,excluded.csv,gemini-3.5-flash,4.25599,list_price,2026-09-13,,not_available,"list-prices.csv gemini-3.5-flash / google / 2026-05-19..open : in 1.5, cached 0.15, write -, out 9",research/apex-agents.md,"Artificial Analysis canonicalEvalTokenCounts for apexAgents divided by 452 tasks: input 2541811 (gross; cacheableInput is null for this benchmark so no cache split is observed and the whole input counter is priced at the gross input rate, an upper bound), answer+reasoning 49252 at the output rate. Run date not published; priced at the retrieval-date sheet."
work-apex-agents-gpt56terra,excluded.csv,gpt-5-6-terra,2.12637,list_price,2026-09-13,,not_available,"list-prices.csv gpt-5-6-terra / openai / 2026-07-30..open : in 2, cached 0.2, write -, out 12",research/apex-agents.md,"Artificial Analysis canonicalEvalTokenCounts for apexAgents divided by 452 tasks: input 959389 (gross; cacheableInput is null for this benchmark so no cache split is observed and the whole input counter is priced at the gross input rate, an upper bound), answer+reasoning 17299 at the output rate. Run date not published; priced at the retrieval-date sheet."
work-apex-agents-gpt56luna,excluded.csv,gpt-5-6-luna,0.242495,list_price,2026-09-13,,not_available,"list-prices.csv gpt-5-6-luna / openai / 2026-07-30..open : in 0.2, cached 0.02, write -, out 1.2",research/apex-agents.md,"Artificial Analysis canonicalEvalTokenCounts for apexAgents divided by 452 tasks: input 1113342 (gross; cacheableInput is null for this benchmark so no cache split is observed and the whole input counter is priced at the gross input rate, an upper bound), answer+reasoning 16522 at the output rate. Run date not published; priced at the retrieval-date sheet."
work-apex-agents-gptoss120b,excluded.csv,gpt-oss-120b,0.19678,list_price,2026-09-13,,not_available,"list-prices.csv gpt-oss-120b / together / 2025-08-05..open : in 0.15, cached -, write -, out 0.6",research/apex-agents.md,"Artificial Analysis canonicalEvalTokenCounts for apexAgents divided by 452 tasks: input 1209858 (gross; cacheableInput is null for this benchmark so no cache split is observed and the whole input counter is priced at the gross input rate, an upper bound), answer+reasoning 25502 at the output rate. Run date not published; priced at the retrieval-date sheet."
game-vgb-civ1-gpt4o,excluded.csv,gpt-4o-2024-08-06,14.46,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($14.46), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-civ1-sonnet37,excluded.csv,claude-3-7-sonnet,30,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($30.00), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-civ1-gemini25pro,excluded.csv,gemini-2.5-pro-03-25,5.29,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($5.29), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-civ1-llama4mav,excluded.csv,llama-4-maverick,0.42,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.42), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses. Llama 4 Maverick was billed through a lookup-bug fallback rate of $0.10/$0.20 per million rather than Together's $0.27/$0.85, so this column is the harness's accounting, not Together's invoice."
game-vgb-civ1-gemini20flash,excluded.csv,gemini-2.0-flash-001,10.05,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($10.05), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-nfs-gpt4o,excluded.csv,gpt-4o-2024-08-06,0.5,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.50), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-nfs-sonnet37,excluded.csv,claude-3-7-sonnet,0.62,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.62), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-nfs-gemini25pro,excluded.csv,gemini-2.5-pro-03-25,0.38,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.38), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-nfs-llama4mav,excluded.csv,llama-4-maverick,0.04,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.04), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses. Llama 4 Maverick was billed through a lookup-bug fallback rate of $0.10/$0.20 per million rather than Together's $0.27/$0.85, so this column is the harness's accounting, not Together's invoice."
game-vgb-nfs-gemini20flash,excluded.csv,gemini-2.0-flash-001,0.08,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.08), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-tim-gpt4o,excluded.csv,gpt-4o-2024-08-06,1.36,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($1.36), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-tim-sonnet37,excluded.csv,claude-3-7-sonnet,5.26,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($5.26), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-tim-gemini25pro,excluded.csv,gemini-2.5-pro-03-25,1.31,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($1.31), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-tim-llama4mav,excluded.csv,llama-4-maverick,0.11,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.11), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses. Llama 4 Maverick was billed through a lookup-bug fallback rate of $0.10/$0.20 per million rather than Together's $0.27/$0.85, so this column is the harness's accounting, not Together's invoice."
game-vgb-tim-gemini20flash,excluded.csv,gemini-2.0-flash-001,0.18,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.18), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-doom2-gpt4o,excluded.csv,gpt-4o-2024-08-06,0.17,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.17), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-doom2-sonnet37,excluded.csv,claude-3-7-sonnet,0.4,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.40), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-doom2-gemini25pro,excluded.csv,gemini-2.5-pro-03-25,3.79,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($3.79), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-doom2-llama4mav,excluded.csv,llama-4-maverick,0.03,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.03), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses. Llama 4 Maverick was billed through a lookup-bug fallback rate of $0.10/$0.20 per million rather than Together's $0.27/$0.85, so this column is the harness's accounting, not Together's invoice."
game-vgb-doom2-gemini20flash,excluded.csv,gemini-2.0-flash-001,0.01,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.01), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-crystal-gpt4o,excluded.csv,gpt-4o-2024-08-06,15.04,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($15.04), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-crystal-sonnet37,excluded.csv,claude-3-7-sonnet,29.64,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($29.64), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-crystal-gemini25pro,excluded.csv,gemini-2.5-pro-03-25,4.78,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($4.78), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-crystal-llama4mav,excluded.csv,llama-4-maverick,0.14,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.14), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses. Llama 4 Maverick was billed through a lookup-bug fallback rate of $0.10/$0.20 per million rather than Together's $0.27/$0.85, so this column is the harness's accounting, not Together's invoice."
game-vgb-crystal-gemini20flash,excluded.csv,gemini-2.0-flash-001,3.88,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($3.88), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-kirby-gpt4o,excluded.csv,gpt-4o-2024-08-06,8.91,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($8.91), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-kirby-sonnet37,excluded.csv,claude-3-7-sonnet,2.98,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($2.98), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-kirby-gemini25pro,excluded.csv,gemini-2.5-pro-03-25,3.89,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($3.89), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-kirby-llama4mav,excluded.csv,llama-4-maverick,0.09,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.09), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses. Llama 4 Maverick was billed through a lookup-bug fallback rate of $0.10/$0.20 per million rather than Together's $0.27/$0.85, so this column is the harness's accounting, not Together's invoice."
game-vgb-kirby-gemini20flash,excluded.csv,gemini-2.0-flash-001,0.16,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.16), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-zelda-gpt4o,excluded.csv,gpt-4o-2024-08-06,7.86,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($7.86), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-zelda-sonnet37,excluded.csv,claude-3-7-sonnet,20,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($20.00), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
